pg,qg,name,hour
2.242210315398266,NaN,47,4
0.08379999004716343,NaN,9,4
0.009599990035341415,NaN,18,4
1.3391999866533169,NaN,30,4
0.013599990047271126,NaN,3,4
0.013999999999999999,NaN,24,5
0.01619999004726713,NaN,32,5
0.013599990047271126,NaN,1,5
0.08379999004716343,NaN,12,5
1.3391999866533169,NaN,29,5
0.013599990047271126,NaN,4,5
0.013599990047271126,NaN,2,5
0.865,NaN,6,5
1.335,NaN,25,5
1.548,NaN,23,5
0.6759999999999999,NaN,22,5
0.02819999003523549,NaN,41,5
0.23169999004693811,NaN,35,5
0.08379999004716343,NaN,11,5
0.08379999004716343,NaN,13,5
0.027199990047250218,NaN,5,5
0.924,NaN,31,5
0.007199990035356379,NaN,15,5
0.39019999004669903,NaN,27,5
0.23169999004693811,NaN,33,5
0.39019999004669903,NaN,28,5
0.011999990035328614,NaN,14,5
0.07979999004716955,NaN,46,5
0.05399999004720908,NaN,21,5
0.014099990047270356,NaN,7,5
0.02819999003523549,NaN,44,5
0.23169999004693811,NaN,34,5
0.05249999004721138,NaN,45,5
0.08379999004716343,NaN,8,5
0.23169999004693811,NaN,36,5
0.39019999004669903,NaN,26,5
0.014999990035311012,NaN,19,5
0.08379999004716343,NaN,10,5
2.2422103153982667,NaN,47,5
0.08379999004716343,NaN,9,5
0.009599990035341415,NaN,18,5
1.3391999866533169,NaN,30,5
0.013599990047271126,NaN,3,5
0.013999999999999999,NaN,24,6
0.01619999004726713,NaN,32,6
0.013599990047271126,NaN,1,6
0.08379999004716343,NaN,12,6
1.3391999866533169,NaN,29,6
0.013599990047271126,NaN,4,6
0.013599990047271126,NaN,2,6
0.865,NaN,6,6
1.335,NaN,25,6
1.548,NaN,23,6
0.6759999999999999,NaN,22,6
0.02819999003523549,NaN,41,6
0.23169999004693811,NaN,35,6
0.08379999004716343,NaN,11,6
0.08379999004716343,NaN,13,6
0.027199990047250218,NaN,5,6
0.924,NaN,31,6
0.007199990035356379,NaN,15,6
0.39019999004669903,NaN,27,6
0.23169999004693811,NaN,33,6
0.39019999004669903,NaN,28,6
0.011999990035328614,NaN,14,6
0.07979999004716955,NaN,46,6
0.05399999004720908,NaN,21,6
0.014099990047270356,NaN,7,6
0.02819999003523549,NaN,44,6
0.23169999004693811,NaN,34,6
0.05249999004721138,NaN,45,6
0.08379999004716343,NaN,8,6
0.23169999004693811,NaN,36,6
0.39019999004669903,NaN,26,6
0.014999990035311012,NaN,19,6
0.08379999004716343,NaN,10,6
2.242210315398266,NaN,47,6
0.08379999004716343,NaN,9,6
0.009599990035341415,NaN,18,6
1.3391999866533169,NaN,30,6
0.013599990047271126,NaN,3,6
0.013999999999999999,NaN,24,7
0.05399999578349075,NaN,32,7
0.04529999689867828,NaN,1,7
0.15620890685875632,NaN,12,7
1.3391999878362832,NaN,29,7
0.04529999689867865,NaN,4,7
0.04529999689867829,NaN,2,7
0.865,NaN,6,7
1.335,NaN,25,7
1.548,NaN,23,7
0.6759999999999999,NaN,22,7
0.02819999014029636,NaN,41,7
0.23170000924798287,NaN,35,7
0.1562089068583084,NaN,11,7
0.15620890674830173,NaN,13,7
0.0906999878188223,NaN,5,7
0.924,NaN,31,7
0.007199990142232717,NaN,15,7
0.390199996209846,NaN,27,7
0.23170000924798287,NaN,33,7
0.390199996209846,NaN,28,7
0.011999990141784437,NaN,14,7
0.15620890531480547,NaN,46,7
0.1562088516380207,NaN,21,7
0.04699999669473519,NaN,7,7
0.02819999014029636,NaN,44,7
0.23170000924798284,NaN,34,7
0.15620883485055423,NaN,45,7
0.15620890697563802,NaN,8,7
0.23170000924798287,NaN,36,7
0.390199996209846,NaN,26,7
0.014999990141501387,NaN,19,7
0.1562089069205138,NaN,10,7
5.691500056867946,NaN,47,7
0.15620890693325445,NaN,9,7
0.009599990141990875,NaN,18,7
1.3391999878362832,NaN,30,7
0.04529999689867867,NaN,3,7
0.013999999999999999,NaN,24,8
0.05399999578349075,NaN,32,8
0.04529999689867828,NaN,1,8
0.15620890685875632,NaN,12,8
1.3391999878362832,NaN,29,8
0.04529999689867865,NaN,4,8
0.04529999689867829,NaN,2,8
0.865,NaN,6,8
1.335,NaN,25,8
1.548,NaN,23,8
0.6759999999999999,NaN,22,8
0.02819999014029636,NaN,41,8
0.23170000924798287,NaN,35,8
0.1562089068583084,NaN,11,8
0.15620890674830173,NaN,13,8
0.0906999878188223,NaN,5,8
0.924,NaN,31,8
0.007199990142232717,NaN,15,8
0.390199996209846,NaN,27,8
0.23170000924798287,NaN,33,8
0.390199996209846,NaN,28,8
0.011999990141784437,NaN,14,8
0.15620890531480547,NaN,46,8
0.1562088516380207,NaN,21,8
0.04699999669473519,NaN,7,8
0.02819999014029636,NaN,44,8
0.23170000924798284,NaN,34,8
0.15620883485055423,NaN,45,8
0.15620890697563802,NaN,8,8
0.23170000924798287,NaN,36,8
0.390199996209846,NaN,26,8
0.014999990141501387,NaN,19,8
0.1562089069205138,NaN,10,8
5.691500056867946,NaN,47,8
0.15620890693325445,NaN,9,8
0.009599990141990875,NaN,18,8
1.3391999878362832,NaN,30,8
0.04529999689867867,NaN,3,8
0.013999999999999999,NaN,24,9
0.05399999578349075,NaN,32,9
0.04529999689867828,NaN,1,9
0.15620890685875632,NaN,12,9
1.3391999878362832,NaN,29,9
0.04529999689867865,NaN,4,9
0.04529999689867829,NaN,2,9
0.865,NaN,6,9
1.335,NaN,25,9
1.548,NaN,23,9
0.6759999999999999,NaN,22,9
0.02819999014029636,NaN,41,9
0.23170000924798287,NaN,35,9
0.1562089068583084,NaN,11,9
0.15620890674830173,NaN,13,9
0.0906999878188223,NaN,5,9
0.924,NaN,31,9
0.007199990142232717,NaN,15,9
0.390199996209846,NaN,27,9
0.23170000924798287,NaN,33,9
0.390199996209846,NaN,28,9
0.011999990141784437,NaN,14,9
0.15620890531480547,NaN,46,9
0.1562088516380207,NaN,21,9
0.04699999669473519,NaN,7,9
0.02819999014029636,NaN,44,9
0.23170000924798284,NaN,34,9
0.15620883485055423,NaN,45,9
0.15620890697563802,NaN,8,9
0.23170000924798287,NaN,36,9
0.390199996209846,NaN,26,9
0.014999990141501387,NaN,19,9
0.1562089069205138,NaN,10,9
5.691500056867946,NaN,47,9
0.15620890693325445,NaN,9,9
0.009599990141990875,NaN,18,9
1.3391999878362832,NaN,30,9
0.04529999689867867,NaN,3,9
0.013999999999999999,NaN,24,10
0.05399999578349075,NaN,32,10
0.04529999689867828,NaN,1,10
0.15620890685875632,NaN,12,10
1.3391999878362832,NaN,29,10
0.04529999689867865,NaN,4,10
0.04529999689867829,NaN,2,10
0.865,NaN,6,10
1.335,NaN,25,10
1.548,NaN,23,10
0.6759999999999999,NaN,22,10
0.02819999014029636,NaN,41,10
0.23170000924798287,NaN,35,10
0.1562089068583084,NaN,11,10
0.15620890674830173,NaN,13,10
0.0906999878188223,NaN,5,10
0.924,NaN,31,10
0.007199990142232717,NaN,15,10
0.390199996209846,NaN,27,10
0.23170000924798287,NaN,33,10
0.390199996209846,NaN,28,10
0.011999990141784437,NaN,14,10
0.15620890531480547,NaN,46,10
0.1562088516380207,NaN,21,10
0.04699999669473519,NaN,7,10
0.02819999014029636,NaN,44,10
0.23170000924798284,NaN,34,10
0.15620883485055423,NaN,45,10
0.15620890697563802,NaN,8,10
0.23170000924798287,NaN,36,10
0.390199996209846,NaN,26,10
0.014999990141501387,NaN,19,10
0.1562089069205138,NaN,10,10
5.691500056867946,NaN,47,10
0.15620890693325445,NaN,9,10
0.009599990141990875,NaN,18,10
1.3391999878362832,NaN,30,10
0.04529999689867867,NaN,3,10
0.013999999999999999,NaN,24,11
0.05399999578349075,NaN,32,11
0.04529999689867828,NaN,1,11
0.15620890685875632,NaN,12,11
1.3391999878362832,NaN,29,11
0.04529999689867865,NaN,4,11
0.04529999689867829,NaN,2,11
0.865,NaN,6,11
1.335,NaN,25,11
1.548,NaN,23,11
0.6759999999999999,NaN,22,11
0.02819999014029636,NaN,41,11
0.23170000924798287,NaN,35,11
0.1562089068583084,NaN,11,11
0.15620890674830173,NaN,13,11
0.0906999878188223,NaN,5,11
0.924,NaN,31,11
0.007199990142232717,NaN,15,11
0.390199996209846,NaN,27,11
0.23170000924798287,NaN,33,11
0.390199996209846,NaN,28,11
0.011999990141784437,NaN,14,11
0.15620890531480547,NaN,46,11
0.1562088516380207,NaN,21,11
0.04699999669473519,NaN,7,11
0.02819999014029636,NaN,44,11
0.23170000924798284,NaN,34,11
0.15620883485055423,NaN,45,11
0.15620890697563802,NaN,8,11
0.23170000924798287,NaN,36,11
0.390199996209846,NaN,26,11
0.014999990141501387,NaN,19,11
0.1562089069205138,NaN,10,11
5.691500056867946,NaN,47,11
0.15620890693325445,NaN,9,11
0.009599990141990875,NaN,18,11
1.3391999878362832,NaN,30,11
0.04529999689867867,NaN,3,11
0.013999999999999999,NaN,24,12
0.05399999578349075,NaN,32,12
0.04529999689867828,NaN,1,12
0.15620890685875632,NaN,12,12
1.3391999878362832,NaN,29,12
0.04529999689867865,NaN,4,12
0.04529999689867829,NaN,2,12
0.865,NaN,6,12
1.335,NaN,25,12
1.548,NaN,23,12
0.6759999999999999,NaN,22,12
0.02819999014029636,NaN,41,12
0.23170000924798287,NaN,35,12
0.1562089068583084,NaN,11,12
0.15620890674830173,NaN,13,12
0.0906999878188223,NaN,5,12
0.924,NaN,31,12
0.007199990142232717,NaN,15,12
0.390199996209846,NaN,27,12
0.23170000924798287,NaN,33,12
0.390199996209846,NaN,28,12
0.011999990141784437,NaN,14,12
0.15620890531480547,NaN,46,12
0.1562088516380207,NaN,21,12
0.04699999669473519,NaN,7,12
0.02819999014029636,NaN,44,12
0.23170000924798284,NaN,34,12
0.15620883485055423,NaN,45,12
0.15620890697563802,NaN,8,12
0.23170000924798287,NaN,36,12
0.390199996209846,NaN,26,12
0.014999990141501387,NaN,19,12
0.1562089069205138,NaN,10,12
5.691500056867946,NaN,47,12
0.15620890693325445,NaN,9,12
0.009599990141990875,NaN,18,12
1.3391999878362832,NaN,30,12
0.04529999689867867,NaN,3,12
0.013999999999999999,NaN,24,13
0.05399999578349075,NaN,32,13
0.04529999689867828,NaN,1,13
0.15620890685875632,NaN,12,13
1.3391999878362832,NaN,29,13
0.04529999689867865,NaN,4,13
0.04529999689867829,NaN,2,13
0.865,NaN,6,13
1.335,NaN,25,13
1.548,NaN,23,13
0.6759999999999999,NaN,22,13
0.02819999014029636,NaN,41,13
0.23170000924798287,NaN,35,13
0.1562089068583084,NaN,11,13
0.15620890674830173,NaN,13,13
0.0906999878188223,NaN,5,13
0.924,NaN,31,13
0.007199990142232717,NaN,15,13
0.390199996209846,NaN,27,13
0.23170000924798287,NaN,33,13
0.390199996209846,NaN,28,13
0.011999990141784437,NaN,14,13
0.15620890531480547,NaN,46,13
0.1562088516380207,NaN,21,13
0.04699999669473519,NaN,7,13
0.02819999014029636,NaN,44,13
0.23170000924798284,NaN,34,13
0.15620883485055423,NaN,45,13
0.15620890697563802,NaN,8,13
0.23170000924798287,NaN,36,13
0.390199996209846,NaN,26,13
0.014999990141501387,NaN,19,13
0.1562089069205138,NaN,10,13
5.691500056867946,NaN,47,13
0.15620890693325445,NaN,9,13
0.009599990141990875,NaN,18,13
1.3391999878362832,NaN,30,13
0.04529999689867867,NaN,3,13
0.013999999999999999,NaN,24,14
0.05399999578349075,NaN,32,14
0.04529999689867828,NaN,1,14
0.15620890685875632,NaN,12,14
1.3391999878362832,NaN,29,14
0.04529999689867865,NaN,4,14
0.04529999689867829,NaN,2,14
0.865,NaN,6,14
1.335,NaN,25,14
1.548,NaN,23,14
0.6759999999999999,NaN,22,14
0.02819999014029636,NaN,41,14
0.23170000924798287,NaN,35,14
0.1562089068583084,NaN,11,14
0.15620890674830173,NaN,13,14
0.0906999878188223,NaN,5,14
0.924,NaN,31,14
0.007199990142232717,NaN,15,14
0.390199996209846,NaN,27,14
0.23170000924798287,NaN,33,14
0.390199996209846,NaN,28,14
0.011999990141784437,NaN,14,14
0.15620890531480547,NaN,46,14
0.1562088516380207,NaN,21,14
0.04699999669473519,NaN,7,14
0.02819999014029636,NaN,44,14
0.23170000924798284,NaN,34,14
0.15620883485055423,NaN,45,14
0.15620890697563802,NaN,8,14
0.23170000924798287,NaN,36,14
0.390199996209846,NaN,26,14
0.014999990141501387,NaN,19,14
0.1562089069205138,NaN,10,14
5.691500056867946,NaN,47,14
0.15620890693325445,NaN,9,14
0.009599990141990875,NaN,18,14
1.3391999878362832,NaN,30,14
0.04529999689867867,NaN,3,14
0.013999999999999999,NaN,24,15
0.05400000891964263,NaN,32,15
0.045300008926586054,NaN,1,15
0.27920000870236894,NaN,12,15
1.3989699178490569,NaN,29,15
0.045300008926586054,NaN,4,15
0.045300008926586054,NaN,2,15
0.865,NaN,6,15
1.335,NaN,25,15
1.548,NaN,23,15
0.6759999999999999,NaN,22,15
0.02819999015942632,NaN,41,15
0.772200007681688,NaN,35,15
0.27920000870236894,NaN,11,15
0.27920000870236894,NaN,13,15
0.09070000888933608,NaN,5,15
0.924,NaN,31,15
0.00719999016193145,NaN,15,15
1.3004999982487315,NaN,27,15
0.772200007681688,NaN,33,15
1.3004999982487315,NaN,28,15
0.011999990161350654,NaN,14,15
0.2660000087174874,NaN,46,15
0.1800000088079704,NaN,21,15
0.04700000892523632,NaN,7,15
0.02819999015942632,NaN,44,15
0.772200007681688,NaN,34,15
0.17500000881283992,NaN,45,15
0.27920000870236894,NaN,8,15
0.772200007681688,NaN,36,15
1.3004999982487315,NaN,26,15
0.014999990160984192,NaN,19,15
0.27920000870236894,NaN,10,15
5.691500056869767,NaN,47,15
0.27920000870236894,NaN,9,15
0.009599990161618057,NaN,18,15
1.3989699178504236,NaN,30,15
0.045300008926586054,NaN,3,15
0.013999999999999999,NaN,24,16
0.05400000891964263,NaN,32,16
0.045300008926586054,NaN,1,16
0.27920000870236894,NaN,12,16
1.3989699178490569,NaN,29,16
0.045300008926586054,NaN,4,16
0.045300008926586054,NaN,2,16
0.865,NaN,6,16
1.335,NaN,25,16
1.548,NaN,23,16
0.6759999999999999,NaN,22,16
0.02819999015942632,NaN,41,16
0.772200007681688,NaN,35,16
0.27920000870236894,NaN,11,16
0.27920000870236894,NaN,13,16
0.09070000888933608,NaN,5,16
0.924,NaN,31,16
0.00719999016193145,NaN,15,16
1.3004999982487315,NaN,27,16
0.772200007681688,NaN,33,16
1.3004999982487315,NaN,28,16
0.011999990161350654,NaN,14,16
0.2660000087174874,NaN,46,16
0.1800000088079704,NaN,21,16
0.04700000892523632,NaN,7,16
0.02819999015942632,NaN,44,16
0.772200007681688,NaN,34,16
0.17500000881283992,NaN,45,16
0.27920000870236894,NaN,8,16
0.772200007681688,NaN,36,16
1.3004999982487315,NaN,26,16
0.014999990160984192,NaN,19,16
0.27920000870236894,NaN,10,16
5.691500056869767,NaN,47,16
0.27920000870236894,NaN,9,16
0.009599990161618057,NaN,18,16
1.3989699178504236,NaN,30,16
0.045300008926586054,NaN,3,16
0.013999999999999999,NaN,24,17
0.05400000891964263,NaN,32,17
0.045300008926586054,NaN,1,17
0.27920000870236894,NaN,12,17
1.3989699178490569,NaN,29,17
0.045300008926586054,NaN,4,17
0.045300008926586054,NaN,2,17
0.865,NaN,6,17
1.335,NaN,25,17
1.548,NaN,23,17
0.6759999999999999,NaN,22,17
0.02819999015942632,NaN,41,17
0.772200007681688,NaN,35,17
0.27920000870236894,NaN,11,17
0.27920000870236894,NaN,13,17
0.09070000888933608,NaN,5,17
0.924,NaN,31,17
0.00719999016193145,NaN,15,17
1.3004999982487315,NaN,27,17
0.772200007681688,NaN,33,17
1.3004999982487315,NaN,28,17
0.011999990161350654,NaN,14,17
0.2660000087174874,NaN,46,17
0.1800000088079704,NaN,21,17
0.04700000892523632,NaN,7,17
0.02819999015942632,NaN,44,17
0.772200007681688,NaN,34,17
0.17500000881283992,NaN,45,17
0.27920000870236894,NaN,8,17
0.772200007681688,NaN,36,17
1.3004999982487315,NaN,26,17
0.014999990160984192,NaN,19,17
0.27920000870236894,NaN,10,17
5.691500056869767,NaN,47,17
0.27920000870236894,NaN,9,17
0.009599990161618057,NaN,18,17
1.3989699178504236,NaN,30,17
0.045300008926586054,NaN,3,17
0.013999999999999999,NaN,24,18
0.05400000891964263,NaN,32,18
0.045300008926586054,NaN,1,18
0.27920000870236894,NaN,12,18
1.3989699178490569,NaN,29,18
0.045300008926586054,NaN,4,18
0.045300008926586054,NaN,2,18
0.865,NaN,6,18
1.335,NaN,25,18
1.548,NaN,23,18
0.6759999999999999,NaN,22,18
0.02819999015942632,NaN,41,18
0.772200007681688,NaN,35,18
0.27920000870236894,NaN,11,18
0.27920000870236894,NaN,13,18
0.09070000888933608,NaN,5,18
0.924,NaN,31,18
0.00719999016193145,NaN,15,18
1.3004999982487315,NaN,27,18
0.772200007681688,NaN,33,18
1.3004999982487315,NaN,28,18
0.011999990161350654,NaN,14,18
0.2660000087174874,NaN,46,18
0.1800000088079704,NaN,21,18
0.04700000892523632,NaN,7,18
0.02819999015942632,NaN,44,18
0.772200007681688,NaN,34,18
0.17500000881283992,NaN,45,18
0.27920000870236894,NaN,8,18
0.772200007681688,NaN,36,18
1.3004999982487315,NaN,26,18
0.014999990160984192,NaN,19,18
0.27920000870236894,NaN,10,18
5.691500056869767,NaN,47,18
0.27920000870236894,NaN,9,18
0.009599990161618057,NaN,18,18
1.3989699178504236,NaN,30,18
0.045300008926586054,NaN,3,18
0.013999999999999999,NaN,24,19
0.01619999004726713,NaN,32,19
0.013599990047271126,NaN,1,19
0.08379999004716343,NaN,12,19
1.3391999866533169,NaN,29,19
0.013599990047271126,NaN,4,19
0.013599990047271126,NaN,2,19
0.865,NaN,6,19
1.335,NaN,25,19
1.548,NaN,23,19
0.6759999999999999,NaN,22,19
0.02819999003523549,NaN,41,19
0.23169999004693811,NaN,35,19
0.08379999004716343,NaN,11,19
0.08379999004716343,NaN,13,19
0.027199990047250218,NaN,5,19
0.924,NaN,31,19
0.007199990035356379,NaN,15,19
0.39019999004669903,NaN,27,19
0.23169999004693811,NaN,33,19
0.39019999004669903,NaN,28,19
0.011999990035328614,NaN,14,19
0.07979999004716955,NaN,46,19
0.05399999004720908,NaN,21,19
0.014099990047270356,NaN,7,19
0.02819999003523549,NaN,44,19
0.23169999004693811,NaN,34,19
0.05249999004721138,NaN,45,19
0.08379999004716343,NaN,8,19
0.23169999004693811,NaN,36,19
0.39019999004669903,NaN,26,19
0.014999990035311012,NaN,19,19
0.08379999004716343,NaN,10,19
2.242210315398266,NaN,47,19
0.08379999004716343,NaN,9,19
0.009599990035341415,NaN,18,19
1.3391999866533169,NaN,30,19
0.013599990047271126,NaN,3,19
0.013999999999999999,NaN,24,20
0.01619999004726713,NaN,32,20
0.013599990047271126,NaN,1,20
0.08379999004716343,NaN,12,20
1.3391999866533169,NaN,29,20
0.013599990047271126,NaN,4,20
0.013599990047271126,NaN,2,20
0.865,NaN,6,20
1.335,NaN,25,20
1.548,NaN,23,20
0.6759999999999999,NaN,22,20
0.02819999003523549,NaN,41,20
0.23169999004693811,NaN,35,20
0.08379999004716343,NaN,11,20
0.08379999004716343,NaN,13,20
0.027199990047250218,NaN,5,20
0.924,NaN,31,20
0.007199990035356379,NaN,15,20
0.39019999004669903,NaN,27,20
0.23169999004693811,NaN,33,20
0.39019999004669903,NaN,28,20
0.011999990035328614,NaN,14,20
0.07979999004716955,NaN,46,20
0.05399999004720908,NaN,21,20
0.014099990047270356,NaN,7,20
0.02819999003523549,NaN,44,20
0.23169999004693811,NaN,34,20
0.05249999004721138,NaN,45,20
0.08379999004716343,NaN,8,20
0.23169999004693811,NaN,36,20
0.39019999004669903,NaN,26,20
0.014999990035311012,NaN,19,20
0.08379999004716343,NaN,10,20
2.242210315398266,NaN,47,20
0.08379999004716343,NaN,9,20
0.009599990035341415,NaN,18,20
1.3391999866533169,NaN,30,20
0.013599990047271126,NaN,3,20
0.013999999999999999,NaN,24,21
0.01619999004726713,NaN,32,21
0.013599990047271126,NaN,1,21
0.08379999004716343,NaN,12,21
1.3391999866533169,NaN,29,21
0.013599990047271126,NaN,4,21
0.013599990047271126,NaN,2,21
0.865,NaN,6,21
1.335,NaN,25,21
1.548,NaN,23,21
0.6759999999999999,NaN,22,21
0.02819999003523549,NaN,41,21
0.23169999004693811,NaN,35,21
0.08379999004716343,NaN,11,21
0.08379999004716343,NaN,13,21
0.027199990047250218,NaN,5,21
0.924,NaN,31,21
0.007199990035356379,NaN,15,21
0.39019999004669903,NaN,27,21
0.23169999004693811,NaN,33,21
0.39019999004669903,NaN,28,21
0.011999990035328614,NaN,14,21
0.07979999004716955,NaN,46,21
0.05399999004720908,NaN,21,21
0.014099990047270356,NaN,7,21
0.02819999003523549,NaN,44,21
0.23169999004693811,NaN,34,21
0.05249999004721138,NaN,45,21
0.08379999004716343,NaN,8,21
0.23169999004693811,NaN,36,21
0.39019999004669903,NaN,26,21
0.014999990035311012,NaN,19,21
0.08379999004716343,NaN,10,21
2.242210315398266,NaN,47,21
0.08379999004716343,NaN,9,21
0.009599990035341415,NaN,18,21
1.3391999866533169,NaN,30,21
0.013599990047271126,NaN,3,21
0.013999999999999999,NaN,24,22
0.01619999004726713,NaN,32,22
0.013599990047271126,NaN,1,22
0.08379999004716343,NaN,12,22
1.3391999866533169,NaN,29,22
0.013599990047271126,NaN,4,22
0.013599990047271126,NaN,2,22
0.865,NaN,6,22
1.335,NaN,25,22
1.548,NaN,23,22
0.6759999999999999,NaN,22,22
0.02819999003523549,NaN,41,22
0.23169999004693811,NaN,35,22
0.08379999004716343,NaN,11,22
0.08379999004716343,NaN,13,22
0.027199990047250218,NaN,5,22
0.924,NaN,31,22
0.007199990035356379,NaN,15,22
0.39019999004669903,NaN,27,22
0.23169999004693811,NaN,33,22
0.39019999004669903,NaN,28,22
0.011999990035328614,NaN,14,22
0.07979999004716955,NaN,46,22
0.05399999004720908,NaN,21,22
0.014099990047270356,NaN,7,22
0.02819999003523549,NaN,44,22
0.23169999004693811,NaN,34,22
0.05249999004721138,NaN,45,22
0.08379999004716343,NaN,8,22
0.23169999004693811,NaN,36,22
0.39019999004669903,NaN,26,22
0.014999990035311012,NaN,19,22
0.08379999004716343,NaN,10,22
2.242210315398266,NaN,47,22
0.08379999004716343,NaN,9,22
0.009599990035341415,NaN,18,22
1.3391999866533169,NaN,30,22
0.013599990047271126,NaN,3,22
0.013999999999999999,NaN,24,23
0.01619999004726713,NaN,32,23
0.013599990047271126,NaN,1,23
0.08379999004716343,NaN,12,23
1.3391999866533169,NaN,29,23
0.013599990047271126,NaN,4,23
0.013599990047271126,NaN,2,23
0.865,NaN,6,23
1.335,NaN,25,23
1.548,NaN,23,23
0.6759999999999999,NaN,22,23
0.02819999003523549,NaN,41,23
0.23169999004693811,NaN,35,23
0.08379999004716343,NaN,11,23
0.08379999004716343,NaN,13,23
0.027199990047250218,NaN,5,23
